student_id,semester,previous_gpa,attendance_pct,internal_1,internal_2,assignment_avg,assignment_completion_pct,quiz_avg,study_hours_weekly,class_participation,late_submissions,final_score,risk_level,edge_case_type
STU0963,5,9.24,72.1,55.9,66.7,71.9,64.7,62.0,14.4,6.6,2,80.0,Low,normal
STU0964,3,7.74,74.0,63.4,73.0,65.5,71.5,55.3,9.7,6.3,4,73.3,Low,normal
STU0965,6,4.15,65.9,55.5,58.9,64.7,76.1,46.7,6.3,6.1,1,52.6,Medium,normal
STU0966,3,7.29,92.9,63.4,61.4,68.2,89.9,53.5,16.2,8.0,1,60.7,Low,normal
STU0967,5,4.91,68.5,33.2,45.7,56.6,56.0,33.8,9.6,4.0,2,39.0,High,normal
STU0968,6,7.15,75.2,92.0,100.0,88.0,76.5,45.0,16.6,8.9,2,76.3,Low,normal
STU0969,6,6.36,59.8,67.3,51.8,42.9,55.7,49.8,7.1,2.2,7,59.6,Medium,normal
STU0970,3,8.18,100.0,78.9,85.1,72.6,93.4,51.0,18.5,9.1,0,69.7,Low,normal
STU0971,5,7.6,81.5,83.3,68.8,72.2,87.2,55.7,12.6,5.5,3,74.0,Low,normal
STU0972,4,6.78,55.6,24.1,33.8,36.3,48.2,55.9,10.7,4.9,9,41.2,High,normal
STU0973,4,5.13,71.6,38.0,37.3,53.0,47.9,55.1,11.1,4.6,2,55.9,Medium,normal
STU0974,3,10.0,99.9,83.12160616491879,98.17680792296163,91.3,93.7,87.3049372286111,2.732047104856584,1.7164331169619602,5,77.2,Low,low_engagement_high_performance
STU0975,5,8.56,83.9,82.6,98.5,90.6,80.9,83.2,16.3,8.5,0,96.2,Low,normal
STU0976,4,8.15,74.3,62.7,62.7,81.1,56.4,56.2,10.4,,7,63.5,Low,normal
STU0977,3,5.95,71.3,28.2,59.0,68.2,71.6,39.4,16.7,5.0,5,44.5,High,normal
STU0978,5,8.74,87.8,85.0,99.7,86.6,76.5,71.8,14.9,6.2,2,87.0,Low,normal
STU0979,5,8.11,76.3,72.1,76.3,49.3,75.2,,11.8,5.0,1,77.9,Low,normal
STU0980,6,7.26,78.1,79.0,61.0,70.5,61.0,,11.3,2.8,0,75.6,Low,normal
STU0981,6,6.56,69.5,51.3,47.6,81.7,77.4,54.7,14.6,1.8,4,55.2,Medium,normal
STU0982,4,6.11,55.7,46.5,39.5,24.9,46.5,39.0,10.4,5.3,2,41.0,High,normal
STU0983,6,9.18,85.6,38.0,64.4,76.2,67.7,78.6,12.0,4.6,2,62.4,Low,normal
STU0984,6,7.77,79.0,67.0,54.8,71.9,75.9,72.2,9.7,8.6,1,69.6,Low,normal
STU0985,4,6.03,71.4,82.70394817627064,75.64743538505533,43.0,80.2,78.87377440367464,3.3270713143032262,1.5231992695148018,7,84.7,Low,low_engagement_high_performance
STU0986,3,6.28,51.47664635174353,77.46386809775755,93.94556187639948,88.96732316287326,82.4,56.2,12.8,8.6,3,86.5,Low,low_attendance_high_performance
STU0987,4,6.04,87.1,77.4,70.7,81.6,84.9,51.0,17.7,5.6,3,70.9,Low,normal
STU0988,4,6.22,65.9,51.9,50.8,66.6,78.3,57.0,10.2,2.7,2,62.6,Low,normal
STU0989,5,8.89,87.6,79.9,94.4,79.9,100.0,75.3,14.1,5.8,1,81.7,Low,normal
STU0990,5,3.32,70.8,24.0,40.6,35.6,61.0,,3.7,3.1,4,38.4,High,normal
STU0991,5,6.28,92.8,57.6,69.9,67.0,92.4,47.3,,3.4,2,67.2,Low,normal
STU0992,5,7.47,65.1,50.3,77.4,77.0,75.7,59.1,11.9,3.5,0,69.9,Low,normal
STU0993,3,7.48,88.1,69.0,63.8,60.7,77.8,64.6,13.6,4.7,6,68.4,Low,normal
STU0994,6,6.91,77.7,77.9,59.2,68.5,86.1,50.5,15.2,3.9,1,70.4,Low,normal
STU0995,4,7.23,63.7,81.6,59.4,96.4,64.8,74.1,10.6,3.4,4,74.8,Low,normal
STU0996,6,8.51,90.0,68.3,52.6,93.6,81.3,57.9,15.6,6.7,0,84.2,Low,normal
STU0997,3,4.54,52.0,47.5,29.2,56.5,48.7,48.6,11.4,3.9,4,25.5,High,normal
STU0998,6,8.19,94.2512213420135,35.732153075107625,47.422166015523985,68.9,86.4,,16.6,6.2,1,47.8,Medium,high_attendance_low_performance
STU0999,3,5.81,53.5,57.8,44.0,42.3,50.8,54.1,7.8,2.8,5,37.2,High,normal
STU1000,3,6.05,88.0,57.7,61.0,75.8,98.9,72.2,18.2,7.6,2,71.5,Low,normal
STU1001,3,9.83,74.1,58.9,80.2,72.5,75.0,79.6,15.6,6.3,1,100.0,Low,normal
STU1002,5,6.23,55.217848992482885,90.31480848409063,80.32388351993923,85.64699352360145,64.2,39.9,,3.6,3,84.5,Low,low_attendance_high_performance
STU1003,6,4.6,54.4,38.1,21.9,59.7,57.6,23.9,9.1,2.5,8,36.6,High,normal
STU1004,4,7.16,49.1,48.1,46.9,46.5,50.5,40.0,9.5,5.5,5,49.9,Medium,normal
STU1005,6,5.81,66.0,56.8,37.8,69.4,41.4,21.4,10.9,4.5,2,55.1,Medium,normal
STU1006,5,5.81,97.5,57.1,53.1,67.9,75.6,66.1,18.5,8.7,2,67.2,Low,normal
STU1007,5,7.22,73.6,46.2,67.6,91.0,80.0,55.7,14.0,5.4,4,61.1,Low,normal
STU1008,6,5.77,62.8,17.7,21.5,42.1,63.9,18.3,8.9,,3,34.3,High,normal
STU1009,4,7.18,100.0,64.7,92.6,90.2,80.6,88.5,16.1,9.2,4,74.8,Low,normal
STU1010,4,7.42,79.5,92.9,91.4,83.1,57.2,55.5,9.9,2.8,6,77.2,Low,normal
STU1011,6,7.45,87.0,88.2,78.2,98.3,87.6,79.0,18.5,6.0,0,81.7,Low,normal
STU1012,6,7.5,52.2,68.6,52.2,66.7,37.1,51.9,6.3,2.2,1,62.9,Low,normal
STU1013,6,6.1,27.4,89.4780559978693,42.134861494104705,33.862094472359146,33.6,17.8,3.6,0.5,5,39.3,High,sudden_decline
STU1014,6,7.77,81.3,77.2,91.8,86.5,63.6,58.3,18.8,5.8,5,79.4,Low,normal
STU1015,3,5.02,72.9,55.1,37.6,39.8,69.5,,12.6,4.6,7,45.9,Medium,normal
STU1016,6,6.98,50.5,86.35700568534041,92.01400003326057,62.6,48.0,89.83473515426417,3.4474206566802303,1.651753487181955,6,81.1,Low,low_engagement_high_performance
STU1017,4,8.97,100.0,87.7,98.9,77.9,100.0,81.1,16.6,10.0,3,95.0,Low,normal
STU1018,6,8.82,59.8,67.1,58.8,49.6,73.2,67.3,9.5,8.0,1,69.1,Low,normal
STU1019,4,5.78,58.3,72.2,47.7,51.4,46.2,23.6,9.7,1.0,4,45.4,Medium,normal
STU1020,5,7.44,87.1,80.7,83.3,89.0,67.8,83.5,13.9,6.9,3,82.5,Low,normal
STU1021,5,8.62,67.0,85.9,78.2,81.0,66.8,71.1,9.6,5.2,5,77.3,Low,normal
STU1022,4,7.02,73.4,53.8,47.5,61.7,63.0,53.2,15.5,6.0,6,67.0,Low,normal
STU1023,3,5.41,47.0,63.3,47.3,64.5,46.3,61.3,5.7,0.4,2,63.0,Low,normal
STU1024,6,8.01,56.8,64.4,61.7,51.4,38.9,77.5,3.4,0.4,5,53.4,Medium,normal
STU1025,6,6.87,58.0,42.90501324630159,84.53692401655492,34.1,55.3,73.73676147977004,8.4,3.5,10,75.7,Low,sudden_improvement
STU1026,3,6.78,84.4,77.5,74.2,48.1,83.1,53.2,17.6,5.5,1,77.4,Low,normal
STU1027,6,2.83,73.7,21.3,17.1,27.7,53.1,14.7,5.1,3.7,6,14.5,High,normal
STU1028,5,5.5,53.4,45.5,7.4,48.0,31.7,50.4,4.3,1.9,6,41.0,High,normal
STU1029,4,8.06,54.4,66.0,59.3,51.3,51.4,40.2,7.3,3.8,6,67.8,Low,normal
STU1030,4,3.97,69.2,33.6,17.0,46.3,57.0,,12.2,3.6,1,28.3,High,normal
STU1031,6,7.99,93.9,77.2,100.0,100.0,93.6,77.0,19.4,,3,88.3,Low,normal
STU1032,5,8.0,66.9,93.4,71.4,57.1,63.2,54.8,7.8,2.7,5,73.9,Low,normal
STU1033,5,9.08,100.0,57.3,53.4,80.9,84.6,50.5,10.2,7.1,3,75.3,Low,normal
STU1034,5,9.77,90.9,98.5,95.8,92.1,100.0,63.6,18.7,9.2,2,87.2,Low,normal
STU1035,3,9.44,77.9,98.8,85.6,82.9,90.7,83.3,14.3,8.9,1,100.0,Low,normal
STU1036,4,6.59,69.5,74.7,51.2,74.7,77.9,50.6,12.7,6.1,0,48.1,Medium,normal
STU1037,3,7.64,55.9,57.5,72.0,68.3,68.8,53.6,10.7,6.3,2,79.7,Low,normal
STU1038,3,4.94,94.89789593001986,33.2,23.1,22.316607208744127,47.532290311999226,32.6,10.8,2.7,6,55.7,Medium,assignment_problem
STU1039,5,8.15,76.2,93.3,68.7,100.0,88.1,57.0,22.0,10.0,2,77.4,Low,normal
STU1040,6,7.16,52.850081456118104,93.21186665051168,95.00821797302534,96.16567769597182,66.6,65.0,,4.2,2,90.1,Low,low_attendance_high_performance
STU1041,4,8.88,59.5,49.8,64.7,76.0,71.6,60.2,6.0,6.0,1,60.4,Low,normal
STU1042,3,5.97,49.16686034984559,83.21349588421671,83.42622252815502,76.29090969065547,60.6,30.9,14.5,6.4,1,87.2,Low,low_attendance_high_performance
STU1043,5,6.78,76.0,72.3,69.9,65.2,58.7,49.9,12.0,4.4,2,70.5,Low,normal
STU1044,6,6.78,84.5,77.5,71.4,81.6,83.1,52.9,17.5,8.5,1,75.8,Low,normal
STU1045,5,5.01,64.1,34.7,41.7,39.2,65.8,26.6,12.4,5.3,5,35.4,High,normal
STU1046,6,6.86,53.1,45.9,37.7,48.5,66.4,50.8,13.2,6.7,7,46.9,Medium,normal
STU1047,5,8.41,93.9,83.8,86.9,82.9,90.1,77.7,16.9,,6,86.6,Low,normal
STU1048,6,10.0,100.0,86.9,78.9,77.6,89.5,86.7,12.1,6.7,2,83.4,Low,normal
STU1049,3,4.92,76.5,55.3,47.3,65.9,74.0,40.0,14.6,4.9,4,55.6,Medium,normal
STU1050,4,7.42,74.4,79.52784290366448,53.25982674128021,46.011234236150244,81.5,46.7,13.2,3.3,4,52.9,Medium,sudden_decline
STU1051,4,6.23,58.7,31.3,40.6,51.3,57.6,57.7,,4.4,3,57.1,Medium,normal
STU1052,5,8.49,75.2,56.0,69.1,78.4,68.1,48.9,13.0,6.6,3,82.4,Low,normal
STU1053,6,6.55,53.7,74.8,66.3,49.2,39.2,42.3,8.2,,4,58.7,Medium,normal
STU1054,6,5.76,76.6,51.4,29.9,50.9,62.6,44.0,15.0,2.5,6,54.9,Medium,normal
STU1055,3,8.13,63.4,54.7,38.2,56.8,56.2,56.5,4.2,2.6,3,54.8,Medium,normal
STU1056,3,8.09,86.7,85.7,74.0,81.2,59.8,63.2,15.5,7.3,4,71.2,Low,normal
STU1057,4,5.87,73.0,40.9,64.9,59.5,77.1,40.7,8.9,5.7,4,53.5,Medium,normal
STU1058,4,6.47,66.9,87.74050277609257,85.71038916432856,52.0,51.9,91.23267207438859,3.863626456877058,2.2139623068480137,3,65.1,Low,low_engagement_high_performance
STU1059,5,8.06,72.9,67.7,63.3,78.9,78.3,78.3,13.1,6.6,2,59.1,Medium,normal
STU1060,6,7.96,68.9,56.3,50.5,59.0,74.8,55.7,7.3,3.9,4,66.3,Low,normal
STU1061,6,5.76,61.4,38.9,27.6,40.3,41.7,21.2,5.5,4.4,4,38.9,High,normal
STU1062,5,7.54,49.0,58.4,56.8,36.5,37.8,43.7,2.3,0.0,5,62.9,Low,normal
STU1063,6,4.93,73.4,22.6,42.7,57.3,62.4,28.6,7.9,7.3,1,48.7,Medium,normal
STU1064,5,7.86,90.3,69.8,72.3,70.8,70.7,65.8,10.6,6.0,4,74.7,Low,normal
STU1065,3,8.75,63.5,62.1,60.9,76.0,68.8,76.2,7.8,3.0,1,69.0,Low,normal
STU1066,5,4.81,61.5,35.3,58.6,49.3,65.1,30.1,6.0,3.5,3,58.4,Medium,normal
STU1067,5,9.2,96.2,98.9,91.7,80.8,88.2,70.1,12.5,7.3,3,100.0,Low,normal
STU1068,5,9.39,90.4,74.1,69.8,66.6,91.3,66.8,15.7,8.5,3,77.5,Low,normal
STU1069,3,7.05,87.7,42.3,63.5,64.5,76.6,57.9,15.8,6.4,1,72.7,Low,normal
STU1070,4,6.89,74.4,65.7,59.3,69.5,54.3,48.3,11.1,4.4,6,57.5,Medium,normal
STU1071,4,7.42,84.4,59.8,81.9,66.5,50.0,57.5,11.3,4.7,1,67.7,Low,normal
STU1072,6,8.29,71.2,84.7,71.2,93.9,63.9,,12.5,6.9,1,78.2,Low,normal
STU1073,4,9.0,57.533421985262066,82.7297444210279,84.10984828995335,99.75671742225148,91.3,92.4,13.8,6.6,1,82.4,Low,low_attendance_high_performance
STU1074,6,8.5,89.3,76.31674694358517,90.03162274046974,93.3,87.7,88.54943534872265,2.0226474752713894,2.457326399749226,1,77.3,Low,low_engagement_high_performance
STU1075,6,5.32,38.9,47.6,48.3,47.4,47.8,26.0,9.0,2.8,2,56.9,Medium,normal
STU1076,4,7.05,66.2,63.8,82.1,62.7,44.5,44.5,1.9,1.6,7,72.4,Low,normal
STU1077,5,5.59,80.6,71.0,51.6,31.3,82.6,65.1,11.0,7.8,2,67.1,Low,normal
STU1078,6,5.79,85.9,57.3,73.3,85.5,77.7,72.0,15.5,10.0,2,68.4,Low,normal
STU1079,4,9.27,74.9,80.9,65.0,68.9,82.1,100.0,14.8,5.4,2,88.5,Low,normal
STU1080,6,4.43,49.2,47.6,33.0,40.8,42.7,50.9,0.7,0.0,2,18.6,High,normal
STU1081,3,6.15,65.2,50.9,32.6,46.8,58.2,37.6,9.4,4.8,5,50.0,Medium,normal
STU1082,3,8.04,84.7,86.1,82.0,80.6,90.3,55.7,15.7,6.4,4,81.4,Low,normal
STU1083,6,6.88,86.4,58.2,51.3,68.4,92.1,22.7,8.3,8.3,3,43.6,High,normal
STU1084,6,5.02,49.1,47.4,33.2,46.8,41.3,35.3,2.0,0.8,5,42.6,High,normal
STU1085,6,4.74,49.7,56.8,45.9,47.7,41.7,70.8,2.5,1.5,4,54.3,Medium,normal
STU1086,5,7.87,86.4,76.8,79.3,78.3,81.7,81.6,16.1,7.2,4,65.4,Low,normal
STU1087,6,8.86,60.7,42.99869167937504,89.02374582211112,67.7,62.8,71.28551881210737,9.6,2.6,3,74.7,Low,sudden_improvement
STU1088,6,8.9,97.7,92.7,94.1,70.0,86.6,73.6,17.1,7.6,1,100.0,Low,normal
STU1089,6,7.31,39.8,82.0,86.0,47.1,39.0,63.3,1.8,3.0,6,66.8,Low,normal
STU1090,5,8.58,84.2,49.759766013226994,70.87127675292572,90.1,80.0,,10.1,7.0,3,71.6,Low,sudden_improvement
STU1091,4,5.57,60.0,42.9,34.1,52.6,40.4,50.8,5.9,2.4,3,54.8,Medium,normal
STU1092,6,7.07,73.0,72.9,74.5,78.2,84.3,54.8,9.4,4.6,1,75.3,Low,normal
STU1093,4,8.82,74.3,74.9,57.1,63.9,68.5,56.0,8.3,6.4,6,77.3,Low,normal
STU1094,5,5.76,85.7,54.7,46.9,75.0,66.8,47.8,16.6,8.0,3,42.0,High,normal
STU1095,4,7.02,78.6,56.5,75.3,64.2,76.5,59.7,15.6,6.4,1,68.8,Low,normal
STU1096,5,7.42,90.5,80.5,78.0,94.8,59.6,,15.0,7.9,0,55.9,Medium,normal
STU1097,4,7.39,87.0,81.7,65.4,79.3,82.5,71.4,13.6,9.4,1,63.5,Low,normal
STU1098,3,8.84,88.7,88.9,69.3,100.0,92.0,70.0,19.0,6.4,0,81.0,Low,normal
STU1099,6,4.65,75.7,34.41097445315722,82.5889568469175,18.2,49.3,92.72693191076185,7.8,4.0,6,79.6,Low,sudden_improvement
STU1100,4,8.21,61.9,62.0,73.9,82.0,85.8,41.8,5.8,2.6,5,68.6,Low,normal
STU1101,5,8.15,97.9,94.1,100.0,84.2,94.2,76.6,10.2,10.0,1,92.4,Low,normal
STU1102,3,9.23,57.1,76.7,75.1,63.4,60.0,,13.5,3.4,7,75.3,Low,normal
STU1103,3,6.54,51.8,46.49404007167993,88.4907692248646,48.3,39.1,80.26370877494806,4.5,5.5,1,70.9,Low,sudden_improvement
STU1104,3,5.12,45.0,41.8,35.3,31.1,32.4,40.3,5.1,0.1,7,41.1,High,normal
STU1105,5,6.27,50.4,32.9,36.8,42.3,34.6,26.1,8.0,0.0,9,32.6,High,normal
STU1106,3,8.94,93.0,44.69771277950818,81.4484909830004,75.1,76.0,81.23538970466457,15.5,6.7,3,66.2,Low,sudden_improvement
STU1107,6,10.0,91.8,93.8,84.8,76.8,66.5,88.7,11.9,7.1,3,90.7,Low,normal
STU1108,3,4.88,78.4,45.2,46.8,47.3,31.0,19.9,2.3,2.1,7,42.3,High,normal
STU1109,3,5.16,77.5,68.4,73.2,51.4,59.2,69.5,8.1,7.0,3,55.3,Medium,normal
STU1110,3,9.9,89.1,85.7,80.4,85.1,100.0,97.7,18.5,7.9,0,100.0,Low,normal
STU1111,3,5.66,73.2,44.7,42.4,35.2,63.6,28.9,14.9,1.7,3,51.7,Medium,normal
STU1112,6,8.79,84.4,85.3,92.2,76.8,81.6,63.0,13.8,7.6,0,79.5,Low,normal
STU1113,6,8.26,94.6,100.0,88.9,97.7,84.3,78.8,13.9,6.1,0,89.4,Low,normal
STU1114,5,7.05,60.8,54.0,24.9,49.5,77.7,30.2,13.0,4.4,4,64.6,Low,normal
STU1115,3,6.36,57.38235977926821,85.27930637139175,85.789134096784,81.72983551123737,62.6,23.7,8.6,7.4,4,85.7,Low,low_attendance_high_performance
STU1116,4,6.1,88.7,65.9,67.2,68.5,83.8,46.9,14.8,9.2,4,69.6,Low,normal
STU1117,4,8.33,65.3,93.4,70.4,72.3,68.1,68.2,13.2,5.1,2,72.9,Low,normal
STU1118,6,4.57,66.4,41.0,36.7,75.3,62.3,40.3,10.0,6.0,0,45.3,Medium,normal
STU1119,3,7.45,75.5,65.7,44.6,58.2,68.7,44.9,10.1,3.5,5,70.7,Low,normal
STU1120,5,8.37,96.4,88.0,52.1,84.4,100.0,86.0,20.5,6.5,5,79.9,Low,normal
STU1121,4,5.24,49.1,57.9,57.9,57.8,64.1,24.8,9.8,2.8,3,51.2,Medium,normal
STU1122,4,6.62,61.9,58.0,52.9,62.0,54.4,38.1,10.2,0.4,4,56.1,Medium,normal
STU1123,4,6.91,64.3,52.5,73.1,69.2,78.3,60.4,10.7,6.3,0,87.6,Low,normal
STU1124,3,6.75,73.0,48.9,55.9,55.9,83.0,30.8,14.9,5.6,2,57.8,Medium,normal
STU1125,6,7.83,79.3,69.7,60.6,85.7,73.1,45.7,12.7,3.9,3,62.5,Low,normal
STU1126,3,7.25,62.1,71.1,61.5,60.5,41.8,58.5,5.1,5.7,1,59.8,Medium,normal
STU1127,5,10.0,67.5,86.8,91.1,77.7,69.6,65.8,14.5,4.9,1,93.7,Low,normal
STU1128,3,8.47,75.6,68.1,80.0,65.5,74.5,65.3,10.2,4.3,4,63.8,Low,normal
STU1129,6,7.24,82.0,73.5,73.2,58.6,68.4,54.6,10.8,8.0,1,75.3,Low,normal
STU1130,3,6.11,83.3,62.4,66.8,70.6,66.1,38.5,,,3,56.5,Medium,normal
STU1131,6,5.98,58.6,48.9,39.1,27.0,56.6,14.9,,5.0,5,28.6,High,normal
STU1132,6,7.92,59.4,59.4,51.4,64.5,57.5,64.4,10.0,,6,54.6,Medium,normal
STU1133,6,8.3,72.7,76.9,78.2,81.7,84.5,58.7,15.6,9.0,4,79.2,Low,normal
STU1134,4,9.25,93.8,98.6,96.7,100.0,88.8,82.1,15.9,9.8,2,100.0,Low,normal
STU1135,5,8.79,64.4,48.6,41.5,43.0,69.0,51.2,16.7,4.9,3,67.0,Low,normal
STU1136,4,9.99,77.7,65.1,65.2,78.6,83.3,78.6,11.8,5.9,3,77.1,Low,normal
STU1137,3,4.66,57.1,31.483192496704575,84.10412455946553,39.3,46.1,80.26729106222119,9.2,0.8,5,91.3,Low,sudden_improvement
STU1138,4,7.79,78.4,69.1,59.0,62.7,53.9,61.3,10.7,2.6,8,61.7,Low,normal
STU1139,3,6.58,79.6,64.6,57.3,61.4,86.3,44.8,11.5,8.4,3,51.4,Medium,normal
STU1140,6,8.51,86.9,67.5,70.8,80.4,74.8,88.1,14.9,7.1,1,80.6,Low,normal
STU1141,3,4.38,44.4,35.6,39.6,14.6,24.1,1.0,0.0,0.0,9,15.6,High,normal
STU1142,5,7.15,74.9,59.2,69.9,70.8,82.8,48.7,13.1,7.0,1,73.8,Low,normal
STU1143,5,7.4,73.0,43.5,36.2,31.4,44.1,64.4,6.7,,6,58.5,Medium,normal
STU1144,5,7.77,72.8,85.0,68.8,72.0,67.8,71.5,7.9,7.0,2,68.2,Low,normal
STU1145,5,8.3,86.0146936531577,73.0,81.2,45.1374349208141,37.60757911418941,54.7,16.6,8.0,6,46.5,Medium,assignment_problem
STU1146,3,6.46,81.2,44.7,51.0,67.8,70.4,33.9,8.9,6.0,5,55.4,Medium,normal
STU1147,5,4.12,66.8,26.4,23.3,59.4,82.7,13.1,5.9,5.1,5,40.5,High,normal
STU1148,4,7.84,75.8,46.1,44.6,63.2,66.4,68.4,7.6,5.3,1,52.2,Medium,normal
STU1149,6,6.11,90.9,64.2,52.0,84.5,90.1,44.4,22.9,8.4,2,70.2,Low,normal
STU1150,6,4.74,47.2,38.2,25.1,37.3,34.5,33.6,1.6,3.3,2,24.6,High,normal
STU1151,6,4.11,61.6,29.1,28.0,31.0,51.9,29.2,10.3,5.0,1,41.5,High,normal
STU1152,3,4.25,68.2,50.9,57.3,67.1,58.4,61.5,9.4,6.0,6,60.3,Low,normal
STU1153,4,6.51,76.7,46.1,46.0,72.7,70.4,58.7,12.3,4.6,1,53.5,Medium,normal
STU1154,3,6.71,64.0,62.8,54.0,70.0,74.0,54.1,13.8,6.3,4,73.2,Low,normal
STU1155,3,6.05,73.1,87.30694745999769,52.57980052600736,34.669669238082186,66.5,37.2,,4.7,5,30.3,High,sudden_decline
STU1156,3,6.78,79.1,56.5,66.6,62.3,64.3,50.9,7.6,5.2,2,73.0,Low,normal
STU1157,5,8.71,46.620170736776096,88.36164054630018,93.08124647914613,98.41299054160532,78.0,71.5,9.9,6.2,3,90.4,Low,low_attendance_high_performance
STU1158,3,3.79,84.8,40.5,49.6,35.7,61.1,4.6,14.4,7.7,0,46.7,Medium,normal
STU1159,5,3.56,63.0,33.7,29.3,42.7,72.2,23.6,10.9,3.8,4,34.3,High,normal
STU1160,6,10.0,97.64518166580831,33.08571967993644,46.536079997424906,87.4,100.0,27.130684550748025,13.3,7.4,1,49.8,Medium,high_attendance_low_performance
STU1161,5,6.92,64.2,68.3,36.5,55.5,67.1,40.1,12.1,4.2,2,50.2,Medium,normal
STU1162,4,9.77,98.4,100.0,100.0,100.0,99.1,98.9,16.1,7.9,2,100.0,Low,normal
STU1163,4,9.86,81.4,79.1,76.1,82.1,79.7,54.0,10.9,7.1,2,77.2,Low,normal
STU1164,4,3.38,58.2,22.0,22.7,27.9,58.4,32.7,7.7,3.0,5,39.6,High,normal
STU1165,3,10.0,96.5,99.0,80.4,72.5,71.6,90.2,17.0,10.0,4,85.6,Low,normal
STU1166,5,4.69,74.0,31.6,33.9,51.9,60.3,52.6,12.1,6.2,4,57.7,Medium,normal
STU1167,4,6.2,60.8,46.9,40.1,49.2,65.8,26.5,11.6,4.6,6,63.7,Low,normal
STU1168,6,5.82,57.9,49.8,49.7,59.8,68.7,55.6,6.5,5.1,4,57.7,Medium,normal
STU1169,6,9.04,91.4,72.0,73.1,78.2,76.4,70.6,19.9,6.3,6,82.7,Low,normal
STU1170,5,7.53,99.75631615150903,29.500961142221545,32.6233298525662,60.4,56.7,25.651215428475254,11.5,6.9,2,45.7,Medium,high_attendance_low_performance
STU1171,4,7.12,73.9,50.2,83.1,71.7,62.3,48.8,9.9,5.6,3,59.3,Medium,normal
STU1172,3,7.43,73.9,54.6,35.4,54.2,63.7,38.6,3.3,4.6,4,55.6,Medium,normal
STU1173,6,6.94,96.79404942996962,47.329458667240516,34.41563910121171,57.7,52.9,28.99590349218851,11.1,4.9,5,43.5,High,high_attendance_low_performance
STU1174,4,6.25,76.9,54.7,37.1,64.4,56.6,62.1,13.5,4.0,3,52.0,Medium,normal
STU1175,3,7.0,69.4,61.6,40.5,82.4,73.8,46.5,14.7,4.8,2,78.6,Low,normal
STU1176,3,8.98,72.5,72.2,74.7,81.1,80.4,60.8,18.8,6.0,2,73.9,Low,normal
STU1177,3,4.37,61.7,45.1,36.8,50.5,64.5,27.4,10.9,6.7,5,44.0,High,normal
STU1178,6,9.21,100.0,76.2,92.5,79.3,84.7,71.8,18.6,10.0,4,89.6,Low,normal
STU1179,3,6.31,82.1,53.2,48.2,61.3,58.9,52.0,8.8,5.2,3,55.1,Medium,normal
STU1180,5,5.36,64.3,26.9679897843841,82.88427786950058,75.8,66.9,82.47711728866693,6.0,,3,65.7,Low,sudden_improvement
STU1181,4,6.31,69.6,50.8,31.9,39.5,42.9,40.7,11.0,3.1,5,41.3,High,normal
STU1182,5,8.1,74.8,75.2,80.8,54.4,84.6,53.2,15.7,7.5,8,74.1,Low,normal
STU1183,6,7.19,84.6,48.1,64.0,68.4,67.7,33.0,10.0,9.2,3,62.1,Low,normal
STU1184,6,7.42,60.6,53.7,38.6,61.4,55.3,68.9,8.3,5.2,6,62.1,Low,normal
STU1185,4,9.42,68.8,99.0,88.5,82.3,78.2,71.0,16.8,8.7,2,95.4,Low,normal
STU1186,3,6.47,44.4,49.7,47.4,35.0,31.0,65.9,,3.0,6,47.8,Medium,normal
STU1187,4,7.02,97.9,82.95985575084872,36.878866479682436,55.64749774580828,82.0,62.8,18.3,9.5,3,50.5,Medium,sudden_decline
STU1188,5,7.18,89.1,70.3,80.3,84.7,90.3,,12.1,7.0,1,93.0,Low,normal
STU1189,5,8.03,56.0,73.9,80.1,63.6,59.4,74.9,2.3,3.3,0,63.8,Low,normal
STU1190,5,6.17,32.3,18.8,28.0,49.0,55.2,22.7,5.0,2.1,4,31.6,High,normal
STU1191,3,9.07,84.7,92.3,81.2,95.0,99.2,66.6,16.2,7.8,5,79.6,Low,normal
STU1192,5,7.5,72.9,45.151333643287245,86.1307514677398,64.7,59.0,83.49802781803845,11.3,3.1,1,68.8,Low,sudden_improvement
STU1193,3,6.93,70.5,83.14937260444849,42.16976561076568,39.24897576831241,63.1,50.1,21.3,5.6,2,54.5,Medium,sudden_decline
STU1194,6,7.59,80.7,69.4,70.9,82.7,64.7,62.1,14.5,4.9,1,72.8,Low,normal
STU1195,4,9.33,91.7,58.8,49.4,70.1,78.0,50.3,16.0,8.7,0,73.1,Low,normal
STU1196,5,5.58,61.1,35.1,40.6,35.9,58.7,40.8,8.0,2.1,6,46.9,Medium,normal
STU1197,3,6.62,40.2,42.1,51.5,48.3,59.1,49.3,6.1,,3,66.0,Low,normal
STU1198,4,6.28,46.9,63.0,21.1,45.5,46.2,35.1,9.9,2.0,6,29.7,High,normal
STU1199,5,5.04,62.7,41.9,41.2,40.9,60.5,61.6,10.3,6.4,7,52.6,Medium,normal
STU1200,3,9.83,97.4,78.8,79.3,100.0,100.0,79.8,18.2,5.9,2,92.6,Low,normal
STU1201,6,5.11,59.9,35.0,33.4,66.4,65.9,29.5,5.0,3.7,6,39.1,High,normal
STU1202,5,8.31,95.6,93.9,77.6,84.0,94.2,57.4,11.9,5.7,3,85.4,Low,normal
STU1203,5,8.35,78.4,91.7,80.5,79.9,55.8,72.7,12.2,5.4,1,88.1,Low,normal
